customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-04608,Female,0,Yes,No,11,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),81.74,911.39,No
CUST-04609,Female,0,Yes,No,56,Yes,Yes,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,30.45,1720.54,No
CUST-04610,Male,0,No,Yes,43,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.62,2905.15,No
CUST-04611,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.17,992.98,Yes
CUST-04612,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),76.49,1761.58,No
CUST-04613,Female,0,No,No,43,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),32.14,1385.35,No
CUST-04614,Male,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.3,1925.04,No
CUST-04615,Male,1,No,No,15,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,85.81,1284.09,No
CUST-04616,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),99.7,1992.62,No
CUST-04617,Male,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.72,5479.06,No
CUST-04618,Female,1,Yes,Yes,20,No,Yes,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,100.17,2004.99,No
CUST-04619,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,116.37,6873.85,No
CUST-04620,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),59.23,2964.13,No
CUST-04621,Male,0,No,No,20,Yes,No,No,No,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,51.45,1028.56,No
CUST-04622,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,20.85,115.49,Yes
CUST-04623,Female,0,No,No,72,Yes,No,No,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,63.44,4570.25,No
CUST-04624,Female,0,Yes,No,64,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),83.79,5362.87,No
CUST-04625,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.36,5721.3,No
CUST-04626,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.01,212.95,Yes
CUST-04627,Male,0,Yes,No,64,No,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),69.87,4460.78,No
CUST-04628,Male,1,No,No,33,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.86,2799.14,No
CUST-04629,Female,0,No,No,55,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,73.71,4046.68,No
CUST-04630,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),45.68,90.91,No
CUST-04631,Male,1,No,No,41,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,98.42,4043.79,No
CUST-04632,Male,0,No,No,61,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),35.51,2173.17,No
CUST-04633,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,109.4,550.93,No
CUST-04634,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),114.21,579.5,No
CUST-04635,Male,0,No,Yes,62,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),54.92,3415.34,No
CUST-04636,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,55.99,1073.75,No
CUST-04637,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Credit card (automatic),93.07,1871.1,No
CUST-04638,Female,1,No,No,1,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,64.09,52.1,No
CUST-04639,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,20.89,1130.04,No
CUST-04640,Male,0,Yes,No,9,Yes,No,DSL,No internet service,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,110.91,990.39,No
CUST-04641,Male,0,No,No,69,No,No phone service,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),61.51,4239.62,No
CUST-04642,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),38.55,857.39,No
CUST-04643,Male,0,No,Yes,29,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,74.12,2148.52,No
CUST-04644,Male,0,No,No,36,Yes,Yes,No,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),40.11,1439.16,No
CUST-04645,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No,One year,No,Electronic check,38.81,2097.38,No
CUST-04646,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),73.12,3515.12,No
CUST-04647,Female,0,No,No,33,Yes,No,DSL,Yes,No,No internet service,No,No,No,Month-to-month,No,Mailed check,57.5,1905.26,Yes
CUST-04648,Male,0,Yes,Yes,43,Yes,No,No,No,Yes,No internet service,Yes,No,No internet service,Two year,No,Mailed check,75.87,3258.28,No
CUST-04649,Male,0,No,No,21,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.68,2482.71,No
CUST-04650,Male,0,No,Yes,30,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),104.76,3135.01,No
CUST-04651,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),18.77,113.82,Yes
CUST-04652,Female,1,No,Yes,20,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.11,451.68,Yes
CUST-04653,Male,0,No,No,15,Yes,No,No,No,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),79.62,1203.78,No
CUST-04654,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,81.25,1533.32,No
CUST-04655,Male,0,No,Yes,42,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),106.7,4465.82,No
CUST-04656,Female,0,No,Yes,43,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,81.53,3507.34,No
CUST-04657,Female,0,Yes,No,46,Yes,Yes,No,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,41.0,1883.24,No
CUST-04658,Male,1,No,No,18,No,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,65.32,1180.47,No
CUST-04659,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),99.71,4681.38,No
CUST-04660,Male,0,No,No,68,No,No,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,111.21,7566.31,No
CUST-04661,Male,0,No,No,10,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,One year,No,Mailed check,41.93,429.37,No
CUST-04662,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.5,2023.77,Yes
CUST-04663,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),34.05,1503.33,No
CUST-04664,Female,0,Yes,Yes,67,No,Yes,DSL,Yes,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,68.2,4587.36,No
CUST-04665,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),27.1,956.21,No
CUST-04666,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),113.11,5308.24,Yes
CUST-04667,Female,1,No,No,14,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,82.44,1157.51,No
CUST-04668,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,104.28,4471.02,No
CUST-04669,Male,0,Yes,No,66,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),118.83,7831.2,No
CUST-04670,Male,0,No,No,39,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,36.45,1436.47,No
CUST-04671,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,88.11,1149.51,No
CUST-04672,Male,0,No,No,62,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,107.59,6685.96,No
CUST-04673,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,76.17,3812.76,No
CUST-04674,Male,1,Yes,No,57,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,82.61,4703.32,No
CUST-04675,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),59.17,828.81,No
CUST-04676,Male,0,Yes,No,64,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,86.15,5516.28,No
CUST-04677,Male,0,No,No,54,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,57.95,3151.44,No
CUST-04678,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,66.14,602.29,No
CUST-04679,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,28.39,1156.56,No
CUST-04680,Female,0,Yes,No,10,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),18.79,185.97,No
CUST-04681,Male,0,Yes,No,15,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,23.57,358.28,Yes
CUST-04682,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,37.44,2684.8,No
CUST-04683,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),64.12,1153.98,No
CUST-04684,Male,1,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,20.12,601.55,Yes
CUST-04685,Male,1,No,No,72,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.75,2434.86,No
CUST-04686,Female,0,Yes,No,52,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),96.93,5039.37,No
CUST-04687,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,94.98,650.88,Yes
CUST-04688,Female,0,No,No,23,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),97.76,2248.03,No
CUST-04689,Male,0,Yes,No,7,Yes,No,No,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,111.08,785.24,No
CUST-04690,Female,0,No,Yes,47,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,30.03,1425.86,No
CUST-04691,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,34.48,1009.54,No
CUST-04692,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,51.69,2930.37,No
CUST-04693,Male,0,No,No,54,Yes,Yes,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,110.43,5949.86,No
CUST-04694,Male,1,Yes,No,72,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,96.32,6924.47,No
CUST-04695,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,50.74,3110.2,No
CUST-04696,Female,0,No,No,47,No,No,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.85,1266.9,Yes
CUST-04697,Male,0,Yes,Yes,3,Yes,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,80.25,267.14,No
CUST-04698,Female,0,No,No,36,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),43.94,1594.68,No
CUST-04699,Female,0,No,No,7,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),71.65,502.5,No
CUST-04700,Female,1,No,No,0,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,113.12, ,Yes
CUST-04701,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.83,5236.01,Yes
CUST-04702,Male,1,No,No,46,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),111.31,5128.67,No
CUST-04703,Male,0,Yes,Yes,4,No,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,57.7,242.91,No
CUST-04704,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.97,4013.64,No
CUST-04705,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),108.28,2512.36,No
CUST-04706,Male,1,Yes,Yes,46,Yes,Yes,No,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),77.39,3559.5,No
CUST-04707,Male,1,No,No,17,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,80.1,1373.53,Yes
CUST-04708,Female,0,No,Yes,27,Yes,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,90.35,2442.82,No
CUST-04709,Male,0,No,No,4,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),107.09,424.82,No
CUST-04710,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,26.91,760.75,Yes
CUST-04711,Male,0,No,No,0,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.02, ,No
CUST-04712,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,58.17,2629.42,Yes
CUST-04713,Male,0,Yes,Yes,68,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,109.88,7479.36,No
CUST-04714,Male,1,Yes,No,30,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.56,3442.73,Yes
CUST-04715,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.16,2096.58,No
CUST-04716,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,30.03,1641.86,No
CUST-04717,Female,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),112.42,3030.62,No
CUST-04718,Male,0,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),47.87,714.01,Yes
CUST-04719,Female,1,No,Yes,53,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,42.42,2234.87,No
CUST-04720,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),21.6,1115.21,Yes
CUST-04721,Female,1,No,Yes,11,Yes,Yes,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),45.84,493.52,No
CUST-04722,Male,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),88.05,1657.25,No
CUST-04723,Male,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.03,2005.02,Yes
CUST-04724,Male,0,Yes,No,52,Yes,No,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,70.2,3649.74,No
CUST-04725,Female,0,No,Yes,63,Yes,No,DSL,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.65,6988.82,No
CUST-04726,Male,0,No,No,22,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),29.58,640.57,No
CUST-04727,Male,0,Yes,No,26,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Two year,No,Mailed check,25.2,665.93,No
CUST-04728,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),104.05,1667.01,No
CUST-04729,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,96.26,4528.59,No
CUST-04730,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,44.64,894.25,Yes
CUST-04731,Male,0,Yes,Yes,49,Yes,No,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,50.75,2468.21,No
CUST-04732,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),49.34,1913.74,No
CUST-04733,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No internet service,No internet service,No,Two year,No,Mailed check,83.43,172.6,No
CUST-04734,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,24.18,387.34,No
CUST-04735,Male,0,Yes,No,60,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),67.43,4029.34,No
CUST-04736,Female,0,No,No,49,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,31.52,1542.31,Yes
CUST-04737,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),100.79,509.87,No
CUST-04738,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.45,1511.61,No
CUST-04739,Female,0,Yes,No,71,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,One year,No,Mailed check,71.28,5056.91,No
CUST-04740,Female,0,No,No,54,Yes,No,No,No,No internet service,No internet service,No,Yes,No internet service,One year,Yes,Credit card (automatic),20.96,1147.02,No
CUST-04741,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,23.88,1367.05,No
CUST-04742,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.18,3807.79,No
CUST-04743,Male,0,No,No,71,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.44,6772.48,No
CUST-04744,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,89.71,1625.6,Yes
CUST-04745,Female,1,Yes,No,28,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.44,2578.0,No
CUST-04746,Female,0,Yes,No,22,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.57,636.84,No
CUST-04747,Male,0,No,No,31,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,88.04,2722.09,No
CUST-04748,Male,0,No,No,9,No,Yes,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),36.36,331.81,No
CUST-04749,Female,0,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,27.9,1344.28,No
CUST-04750,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,94.47,6052.96,No
CUST-04751,Male,0,No,No,28,Yes,Yes,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,107.83,3009.16,Yes
CUST-04752,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,90.39,5245.78,No
CUST-04753,Male,0,Yes,No,44,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,99.36,4372.09,No
CUST-04754,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,118.1,7807.14,No
CUST-04755,Male,0,Yes,No,50,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),31.61,1574.1,No
