gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,has_support,actual_churn,churn_probability,churn_predicted
0,0,1,1,1,0,1,1,2,2,0,1,1,2,0,1,27,103.44,2770.46,102.60962962962964,1,0,0.00625973563689476,0
1,0,0,0,1,2,2,0,2,2,0,1,0,2,0,0,30,34.52,1028.83,34.294333333333334,1,0,0.0062043448940103905,0
1,0,1,0,1,0,1,2,0,1,1,2,2,2,1,0,50,109.72,5479.06,109.58120000000001,1,0,0.00613720920631994,0
0,0,0,1,1,1,0,0,2,2,0,2,0,2,0,0,26,102.02,2634.92,101.34307692307692,1,0,0.0061256058721976935,0
1,0,0,1,1,2,0,2,1,1,1,1,1,2,1,2,50,33.54,1672.44,33.4488,1,0,0.00612026568137214,0
1,0,1,0,1,2,0,0,1,0,1,0,2,2,1,3,51,76.82,3926.49,76.99,0,0,0.006119326839566994,0
1,0,1,1,1,2,1,0,2,1,1,0,0,2,1,3,34,45.19,1527.26,44.919411764705885,1,0,0.006099623746393286,0
0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,2,58,37.11,2165.06,37.328620689655175,0,0,0.006066607781459716,0
1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,1,50,77.73,3879.46,77.5892,0,0,0.006026413616408279,0
1,0,1,0,1,0,0,2,0,1,0,2,2,2,1,3,54,84.1,4546.81,84.20018518518519,1,0,0.00595352133193576,0
0,0,0,1,0,2,2,0,2,2,1,1,2,2,1,1,36,116.06,4188.6,116.35000000000001,1,0,0.005942465606298206,0
1,0,1,0,1,2,2,1,2,1,2,1,0,2,1,2,40,116.85,4677.87,116.94675,2,0,0.005869528725394829,0
0,0,0,1,1,2,2,1,0,0,0,0,1,2,0,2,45,29.2,1297.38,28.83066666666667,0,0,0.005853389182818212,0
0,0,0,1,1,2,2,0,1,1,2,1,2,2,0,2,44,52.56,2314.89,52.61113636363636,1,0,0.005832529390845898,0
1,0,0,1,0,2,1,0,0,2,0,2,0,2,1,0,35,113.9,3992.22,114.06342857142856,0,0,0.005829744357414069,0
1,1,1,0,1,0,0,2,0,0,1,2,2,2,1,2,61,111.67,6809.68,111.63409836065574,1,0,0.005806158703370692,0
0,0,1,0,1,1,1,0,1,1,2,2,0,2,0,1,45,50.0,2253.69,50.082,1,0,0.005798341952761775,0
0,0,1,1,1,0,1,0,1,0,0,2,2,2,0,3,39,113.74,4434.13,113.69564102564102,0,0,0.0057887002159535015,0
0,0,0,0,1,2,0,2,2,1,2,2,0,2,0,1,48,24.82,1180.29,24.589375,3,0,0.005726064575515714,0
0,0,0,0,1,2,1,0,1,0,0,1,2,2,1,1,51,108.64,5542.01,108.66686274509804,0,1,0.0057243928805787506,0
1,0,0,0,1,1,1,0,1,0,0,2,0,2,1,2,51,67.51,3445.67,67.5621568627451,0,0,0.0056935216854281465,0
1,0,1,0,1,2,0,0,0,0,2,2,2,2,0,1,50,31.61,1574.1,31.482,1,0,0.005640874689447273,0
1,1,1,0,1,1,0,0,2,2,0,2,0,2,1,2,41,114.93,4713.26,114.95756097560977,1,0,0.005630978347904172,0
1,0,0,0,1,2,2,2,1,2,0,0,0,2,0,3,49,25.62,1260.61,25.72673469387755,1,0,0.0056156633864523344,0
0,0,1,0,1,0,0,1,0,2,1,2,0,2,0,2,54,115.28,6230.99,115.3887037037037,0,0,0.005615228820160596,0
0,0,1,1,1,0,1,0,2,0,0,2,2,2,1,2,40,70.06,2784.98,69.6245,1,0,0.005567548927918728,0
0,0,0,1,1,0,2,0,2,2,0,2,1,2,0,2,35,95.68,3354.42,95.84057142857144,1,0,0.005537345170007526,0
1,0,0,0,1,2,2,1,0,2,1,2,1,2,0,0,51,107.92,5514.62,108.12980392156862,0,0,0.005503001844487054,0
0,0,1,0,1,2,0,0,0,0,2,2,2,2,1,0,55,67.79,3724.37,67.71581818181818,1,0,0.005495004826309192,0
1,0,1,1,1,0,2,0,0,2,2,0,0,2,1,1,45,27.77,1232.89,27.39755555555556,1,0,0.00548602699516586,0
1,0,0,1,1,2,2,2,2,1,2,0,0,2,1,2,44,34.68,1523.78,34.63136363636364,3,0,0.005483346187525964,0
0,0,1,1,1,2,2,1,0,0,0,0,0,2,0,0,38,51.79,1986.52,52.27684210526316,0,0,0.005477636861136805,0
1,0,1,1,0,2,2,2,2,0,0,0,0,2,0,1,29,43.91,1297.07,44.72655172413793,2,1,0.0054326786177605136,0
1,1,0,0,1,2,1,0,1,0,0,0,2,2,0,3,53,109.49,5799.16,109.41811320754717,0,0,0.005418508158861961,0
1,0,1,0,1,1,1,0,1,1,0,2,2,2,0,2,46,86.9,3992.8,86.8,0,0,0.005396198993793951,0
0,0,1,0,0,1,0,1,0,0,0,1,2,2,1,3,61,83.67,5099.6,83.60000000000001,0,0,0.005385360363700148,0
0,1,0,0,1,0,1,0,0,2,0,2,1,2,1,1,61,84.66,5156.97,84.5404918032787,0,0,0.005248773382314872,0
0,0,0,0,1,1,2,1,0,0,1,0,2,2,0,1,64,26.09,1649.2,25.76875,0,0,0.005222143076400547,0
1,0,0,0,1,2,1,2,2,2,2,2,1,2,1,0,51,106.59,5443.77,106.74058823529413,3,0,0.005158500844125754,0
1,1,0,1,1,2,0,0,2,0,0,2,0,2,0,2,39,103.77,4026.14,103.23435897435897,1,0,0.005143996930875473,0
0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,2,60,45.02,2682.86,44.714333333333336,0,0,0.005126851681323732,0
0,0,1,0,1,1,2,1,0,0,2,0,0,2,1,1,59,85.65,5050.43,85.60050847457627,1,0,0.005117577564049417,0
1,1,0,0,1,2,0,0,2,0,0,2,2,2,1,3,59,44.88,2646.41,44.85440677966101,1,0,0.005058079518331099,0
1,0,1,0,1,0,0,1,0,0,2,0,2,2,0,0,58,117.24,6794.32,117.14344827586207,1,0,0.005049196658240377,0
1,0,0,1,1,2,0,0,0,2,0,0,2,2,1,2,53,79.84,4235.39,79.91301886792454,0,0,0.005028454847871896,0
0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,52,50.64,2639.08,50.75153846153846,0,0,0.004993635262311035,0
1,0,1,1,0,0,1,0,0,1,0,2,1,2,1,0,47,41.46,1964.42,41.79617021276596,0,0,0.004990988212693986,0
1,1,0,1,1,0,1,0,1,0,0,1,2,2,1,0,56,45.07,2519.79,44.996249999999996,0,0,0.004989523395049195,0
1,0,0,0,1,1,2,1,2,0,0,1,2,2,1,1,57,36.6,2083.21,36.547543859649124,1,0,0.004978541742794653,0
1,0,0,1,1,0,0,2,0,2,0,2,1,2,0,2,55,51.59,2849.89,51.81618181818182,1,0,0.004913173569431702,0
1,1,0,0,1,2,2,0,1,0,0,2,0,2,1,0,57,32.22,1834.81,32.18964912280702,0,0,0.004911901586017171,0
1,0,0,0,1,0,0,1,2,0,2,0,2,2,1,2,65,111.56,7253.7,111.59538461538462,2,0,0.0049112349777335005,0
0,0,1,1,1,2,2,1,0,2,1,0,0,2,0,1,50,29.36,1478.1,29.561999999999998,0,0,0.004901343458399881,0
0,0,0,0,1,1,1,0,1,1,1,1,0,2,1,1,64,81.64,5212.8,81.45,0,0,0.004819872539804403,0
0,1,0,0,1,0,0,0,2,0,1,2,2,2,1,2,69,61.49,4241.01,61.463913043478264,1,0,0.004818243164489113,0
1,0,1,1,1,1,1,0,2,0,2,2,2,2,1,3,50,81.17,4064.66,81.2932,2,0,0.004757591435004528,0
1,0,1,1,1,0,1,1,0,1,2,2,2,2,0,1,56,58.24,3264.65,58.29732142857143,1,0,0.004749709882446307,0
1,0,0,1,1,2,2,0,1,1,0,0,0,2,1,3,53,32.01,1683.6,31.766037735849054,0,0,0.004735684636896429,0
1,0,1,1,1,2,2,0,0,2,0,0,2,2,0,1,43,61.45,2653.05,61.69883720930233,0,0,0.004722787067347479,0
0,0,0,0,1,0,1,1,1,2,0,1,2,2,0,0,64,31.85,2035.02,31.7971875,0,0,0.00471782719126192,0
1,0,1,0,1,0,1,0,0,0,1,0,2,2,1,0,64,45.13,2892.56,45.19625,0,0,0.004712566939861186,0
1,0,0,0,1,1,1,2,0,1,0,2,2,2,0,0,61,35.51,2173.17,35.62573770491803,1,0,0.004709660742586885,0
1,0,1,1,1,2,1,0,0,0,0,2,1,2,0,3,45,111.66,5030.19,111.782,0,0,0.00470807702043069,0
0,0,1,0,1,0,2,2,1,2,0,1,2,2,0,3,59,92.61,5456.59,92.48457627118644,1,0,0.004700836034718918,0
0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,3,67,60.28,4025.2,60.0776119402985,0,0,0.004663798022855142,0
0,0,1,0,1,2,0,0,0,2,0,2,2,2,1,2,62,67.27,4175.44,67.3458064516129,0,0,0.004650759021236578,0
0,0,1,0,1,1,1,0,1,0,2,2,2,2,1,3,68,47.32,3226.03,47.44161764705883,1,0,0.004645557033531814,0
1,0,1,0,1,2,1,1,2,2,2,2,0,2,1,0,52,101.36,5261.62,101.185,2,0,0.004619179932492252,0
0,1,0,0,1,0,1,0,0,2,2,0,2,2,0,0,66,117.4,7742.74,117.31424242424242,1,0,0.0046183439365812115,0
1,0,0,0,1,2,0,0,1,1,0,2,2,2,1,1,62,116.3,7210.41,116.29693548387097,0,0,0.00459901701596415,0
0,0,0,0,1,0,0,2,2,1,1,2,2,2,1,2,72,36.51,2620.76,36.39944444444445,2,0,0.004572578838036009,0
0,0,1,1,1,0,0,0,2,2,0,0,0,2,0,1,40,103.52,4130.83,103.27074999999999,1,0,0.004546996056822216,0
0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,2,61,38.12,2337.21,38.314918032786885,0,0,0.004506457761014766,0
0,0,0,1,0,1,2,2,0,1,0,0,1,2,0,2,57,58.93,3349.96,58.77122807017544,1,0,0.004462270449338928,0
1,0,0,0,1,2,2,2,2,1,0,0,0,2,1,0,54,58.65,3169.45,58.693518518518516,2,0,0.004462214840222977,0
1,0,0,0,1,0,2,0,0,2,0,2,0,2,0,1,59,35.48,2075.03,35.17,0,0,0.004458137959831376,0
1,0,1,1,1,2,1,2,2,0,1,2,1,2,1,0,51,51.22,2624.07,51.45235294117647,2,0,0.004441617926649026,0
1,1,0,0,1,2,1,2,2,2,2,0,1,2,0,1,61,59.48,3607.27,59.1355737704918,3,0,0.004377074773798406,0
0,0,0,1,0,2,1,2,0,0,1,2,2,2,1,2,69,111.49,7697.97,111.56478260869565,1,0,0.004319653648410412,0
1,0,0,0,1,2,1,2,1,2,0,2,1,2,1,1,68,19.78,1339.3,19.695588235294117,1,0,0.004284383301708884,0
0,0,0,0,1,2,2,1,2,0,1,2,1,2,0,1,62,100.84,6251.55,100.83145161290322,1,0,0.004268430011355544,0
1,0,1,1,1,0,1,1,0,2,1,0,2,2,1,0,65,57.1,3702.94,56.96830769230769,0,0,0.00426648492360397,0
0,0,1,1,1,2,1,1,2,0,2,2,2,2,1,2,60,71.28,4297.14,71.619,2,0,0.004217203360444214,0
0,1,0,1,1,0,0,0,2,0,0,0,0,2,0,2,56,71.67,4012.45,71.65089285714285,1,0,0.004204135137634562,0
1,0,0,1,0,2,1,1,1,2,0,2,1,2,1,1,62,54.92,3415.34,55.086129032258064,0,0,0.004174464266621102,0
1,0,0,0,1,0,1,1,2,0,2,0,2,2,0,2,70,22.63,1587.47,22.67814285714286,2,0,0.004173306116968888,0
1,0,0,0,1,2,2,0,0,1,0,1,2,2,1,0,64,111.94,7162.34,111.9115625,0,0,0.004163143811575723,0
0,0,1,0,1,0,1,0,1,2,0,2,2,2,1,1,67,62.82,4212.95,62.87985074626865,0,0,0.004158149701954245,0
0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,1,63,82.06,5170.63,82.07349206349207,0,0,0.004142970255538858,0
1,0,1,0,1,0,1,2,1,0,2,0,2,2,0,0,66,88.28,5829.76,88.32969696969697,2,0,0.004133696783629854,0
0,0,0,0,1,2,2,0,0,2,1,2,0,2,1,0,68,103.5,7036.77,103.48191176470588,0,0,0.004121689364948262,0
0,0,1,1,1,2,0,0,1,2,0,2,1,2,1,3,61,50.74,3110.2,50.98688524590164,0,0,0.004102679605579722,0
0,0,1,0,1,0,0,0,1,2,0,1,2,2,0,1,64,83.79,5362.87,83.79484375,0,0,0.004081130905121249,0
1,0,0,0,1,0,1,0,2,2,2,2,2,2,1,2,70,88.93,6238.99,89.12842857142857,2,0,0.004021529599846115,0
1,0,0,0,1,2,0,0,2,0,2,0,2,2,1,1,67,117.14,7853.68,117.21910447761195,2,0,0.004020692282890994,0
1,0,1,1,1,2,1,0,1,1,2,2,0,2,1,2,61,32.41,1966.47,32.2372131147541,1,0,0.003998084608537217,0
1,0,0,1,1,2,0,0,0,0,0,0,2,2,1,1,66,44.79,2954.82,44.77,0,0,0.003991252557319079,0
0,0,0,0,1,2,0,0,2,0,0,0,2,2,1,2,69,60.33,4169.02,60.420579710144935,1,0,0.00395202382233723,0
0,0,0,1,1,2,1,0,1,2,1,2,2,2,1,2,72,48.16,3463.34,48.10194444444445,0,0,0.0038928419560450922,0
1,0,0,1,1,1,1,0,2,2,2,2,2,2,1,3,65,116.96,7604.67,116.99492307692307,2,0,0.0038020123724333155,0
0,0,1,1,1,0,1,2,2,2,0,2,0,2,0,2,53,109.89,5824.32,109.89283018867924,2,0,0.0037850690691909675,0
0,0,1,0,1,2,0,0,0,0,0,0,0,2,1,3,72,91.3,6564.19,91.16930555555555,0,0,0.003753558336237299,0
0,0,1,0,0,0,0,2,2,0,2,1,1,2,0,2,69,86.7,5981.27,86.68507246376812,3,0,0.0037508306034385224,0
0,0,1,0,1,2,0,0,2,1,2,0,0,2,1,1,67,51.72,3473.48,51.84298507462687,2,0,0.003673733960363566,0
0,0,0,1,1,0,2,0,0,1,1,0,2,2,0,0,69,92.03,6344.19,91.94478260869565,0,0,0.0036709114884285296,0
1,0,0,1,1,0,1,0,0,1,0,1,0,2,0,0,60,113.87,6840.55,114.00916666666667,0,0,0.0036618414555294695,0
1,0,1,0,1,2,1,0,2,0,2,0,1,2,1,1,65,94.95,6184.96,95.15323076923077,2,0,0.003633907809918762,0
1,0,1,0,1,1,2,0,0,0,2,0,2,2,0,1,72,83.22,5981.18,83.07194444444445,1,0,0.003492585325777213,0
0,0,1,1,1,0,1,0,0,0,2,1,0,2,1,0,71,81.93,5814.9,81.89999999999999,1,0,0.003420565543347382,0
0,0,0,1,1,2,0,0,2,0,0,2,2,2,1,3,71,76.76,5467.08,77.00112676056338,1,0,0.003412372464111684,0
1,0,0,1,1,1,0,1,2,0,0,2,1,2,1,1,72,51.01,3686.46,51.200833333333335,1,0,0.003335879385303281,0
0,0,1,0,1,0,1,0,2,1,0,0,0,2,1,1,70,67.37,4725.35,67.50500000000001,1,0,0.0032860055387214314,0
1,0,1,0,1,2,2,1,2,0,0,0,0,2,0,1,71,24.73,1750.73,24.658169014084507,1,0,0.0029240938575254404,0
0,0,1,1,1,2,2,1,2,0,0,2,2,2,0,2,70,76.8,5371.15,76.73071428571428,1,0,0.0028873403671797427,0
